Id,SalePrice
1552,129652.27576582774
1553,161388.75333184685
1554,102535.42341081337
1555,169763.29207640243
1556,76898.40457368153
1557,118820.01634713395
1558,91360.4534965478
1559,81253.60932103447
1560,125474.69848025117
1561,133390.01216469085
1562,133650.37615449
1563,123493.18578398466
1564,159095.01180450103
1565,146825.62769571028
1566,221639.94410662228
1567,74760.22358384146
1568,208799.470641501
1569,125548.18791159174
1570,128926.40939330222
1571,126062.5910944039
1572,150433.4456530859
1573,242823.0468771769
1574,108463.81577957187
1575,220005.1612216546
1576,216628.48340779523
1577,190477.55200664588
1578,150591.53767336666
1579,145833.829115549
1580,198294.11391499365
1581,152399.19437278085
1582,130970.8435884308
1583,350018.84224218345
1584,230333.17245003392
1585,136842.16027539177
1586,87198.03004209588
1587,93491.89797599998
1588,143749.91926577679
1589,106577.3038725032
1590,137311.44877348942
1591,92285.03467649559
1592,130861.07967178184
1593,136382.0483351179
1594,116626.1071302507
1595,110280.25400714588
1596,233404.5745950131
1597,176531.41464014302
1598,199744.0042500185
1599,195871.3388962898
1600,189004.3676617318
1601,76169.61357312313
1602,107363.06345240693
1603,82155.54501842089
1604,274248.30703179823
1605,251740.52766771277
1606,161419.13265475986
1607,164345.5820705408
1608,218637.883582407
1609,187843.586091834
1610,153849.6687367563
1611,145033.25602460298
1612,168601.68294741976
1613,165302.72289509015
1614,123667.30801337687
1615,79806.6882088963
1616,63670.18763196146
1617,94502.89709220213
1618,129494.6931565512
1619,139006.01499850524
1620,151147.79427808072
1621,136321.86550251048
1622,139949.40015748402
1623,301779.6332074556
1624,200920.52054644233
1625,132682.91538889983
1626,171799.8904908665
1627,186374.31458534833
1628,281898.9633034091
1629,185909.54523199942
1630,360056.9948925294
1631,226904.0812385714
1632,243772.25344252813
1633,173010.47710276814
1634,180767.27681051745
1635,185025.44912714386
1636,151825.963469463
1637,181072.744553332
1638,211349.29757051062
1639,180209.83929075216
1640,261395.29186751484
1641,177866.83291840396
1642,209650.1116932654
1643,215806.73643380156
1644,220723.2468618199
1645,205397.3229699456
1646,154404.98756448398
1647,168692.8333508176
1648,127080.47397362634
1649,138611.88863191445
1650,127251.42227651131
1651,132003.46996810733
1652,99614.17167354123
1653,96221.43497030866
1654,151150.9621263322
1655,159969.50113942593
1656,147011.06077378857
1657,151150.9621263322
1658,144536.22265184083
1659,147218.65590197014
1660,150638.32704153564
1661,468226.0778635126
1662,444660.4768879102
1663,390906.47000556363
1664,396219.3899931574
1665,323958.72017774923
1666,306802.04367447615
1667,354959.2429073148
1668,338757.9802876163
1669,302557.89348832227
1670,366958.9603771955
1671,253521.81900238286
1672,455847.2154381259
1673,302521.3035645512
1674,251385.0312237583
1675,182567.03403017146
1676,183136.49289805203
1677,227303.44695550835
1678,439356.48356007587
1679,361618.28743240086
1680,322232.8250768093
1681,271783.7379348302
1682,277929.7160008217
1683,179595.11273458946
1684,177940.0856214003
1685,169686.94915694545
1686,175159.76359751076
1687,169390.31932864457
1688,184302.15665691486
1689,186840.67215543034
1690,186278.54946118663
1691,178884.5903685488
1692,272611.3287941811
1693,172994.43751829566
1694,182230.0179767845
1695,170558.52112715915
1696,286029.680565435
1697,181456.84020215983
1698,384254.6206458787
1699,334635.44512703834
1700,240157.37771371394
1701,260684.76480384634
1702,271983.06781050185
1703,257450.99810744327
1704,314985.438579002
1705,237952.09356795263
1706,471297.42887502955
1707,209684.5603549063
1708,207516.88678570875
1709,328515.85081011784
1710,224911.18180847622
1711,255550.22640037883
1712,264483.4854334583
1713,263973.38323364995
1714,207833.74441980242
1715,199474.3066828199
1716,200398.18833847097
1717,185406.18059675937
1718,137189.09875590377
1719,197155.74020080778
1720,244904.3192097567
1721,181763.16307244002
1722,128250.97648732508
1723,158006.8155591971
1724,221054.88906184176
1725,242582.22935074757
1726,183190.304796585
1727,142103.02956323198
1728,191537.20005550006
1729,157720.3996005608
1730,168823.02030334607
1731,130210.73053818669
1732,131501.24702262628
1733,116648.14404150966
1734,130221.83786187008
1735,134443.06279070914
1736,114129.83922835118
1737,364164.7423579054
1738,214612.50548486502
1739,279380.69725440274
1740,232935.08578815608
1741,187412.06809230987
1742,163195.89599643782
1743,166831.67852242987
1744,302140.79855796427
1745,200136.12537099354
1746,229142.60813503253
1747,216648.44608161444
1748,233820.53601770906
1749,150568.0865274921
1750,139283.97773822077
1751,248726.0899201129
1752,121487.64627664929
1753,149590.76319768745
1754,214973.92297821457
1755,162601.8676635856
1756,135469.45961243525
1757,125279.95624424965
1758,145873.57815433785
1759,171952.37240546834
1760,163799.6506305894
1761,156352.4173692564
1762,170050.90391597274
1763,169443.53773243705
1764,113652.96409940533
1765,178062.41589197036
1766,192008.45576106233
1767,244340.4976513688
1768,144415.9681652928
1769,181770.77270222205
1770,145741.25869393433
1771,132692.52536191008
1772,136172.68068766486
1773,129614.71433100733
1774,135333.59408225646
1775,133303.86050022527
1776,124604.40757716555
1777,110642.8909986346
1778,136717.14436774593
1779,102447.75411012852
1780,183140.908903093
1781,129118.36677648025
1782,98133.64406200785
1783,130035.47416957043
1784,97967.76684384709
1785,114444.8021849281
1786,167650.95864164605
1787,170499.82595661643
1788,56038.97491831967
1789,101940.68650278609
1790,82324.79766865361
1791,173428.57154916445
1792,160058.3876198901
1793,130644.0061932746
1794,144935.00266807695
1795,135977.01526687574
1796,117356.43553440558
1797,127609.19683337961
1798,119616.27599582207
1799,114426.5104676606
1800,119821.25483526872
1801,133882.6721859078
1802,156321.68942131838
1803,147439.85436270718
1804,132726.0375975546
1805,136569.1656389866
1806,106310.56584784391
1807,129974.13619669212
1808,130419.46518663877
1809,114449.00993997393
1810,146011.88564936025
1811,90313.91621372996
1812,92347.01830442688
1813,123056.2170671793
1814,90838.39111056743
1815,57876.58334964631
1816,89650.36108455942
1817,103053.39666674072
1818,140651.97481051664
1819,110205.03283601721
1820,57066.585748822115
1821,104420.95779362413
1822,142280.05784371516
1823,40634.75698738235
1824,132708.2408777262
1825,125178.01861672194
1826,91108.95539129198
1827,106326.88231260297
1828,133989.71610230158
1829,115420.380502122
1830,142809.16573530732
1831,172389.11827033013
1832,90272.62365446905
1833,152935.99655442633
1834,106888.40891545669
1835,149980.40420716762
1836,124203.321172793
1837,94120.57216738646
1838,128291.75524682524
1839,86374.28840679815
1840,143267.7268122436
1841,135923.61818696783
1842,72130.5324839174
1843,139604.48691051928
1844,130505.40019461376
1845,135042.01087092815
1846,156317.89978419637
1847,150509.77617480198
1848,49290.60164656062
1849,126087.3971573817
1850,127686.04214653964
1851,155442.9161832628
1852,128556.22186197621
1853,127783.32991789054
1854,175515.47766312567
1855,145324.88828591423
1856,215557.92882950982
1857,164036.25393645713
1858,131572.14907397606
1859,121515.53198269507
1860,152051.81422433798
1861,121515.53198269507
1862,297270.9970659851
1863,296788.9039861446
1864,296788.9039861446
1865,318831.69799430866
1866,346078.8804780082
1867,266136.3819024151
1868,312382.47480503767
1869,204098.33792402057
1870,265787.400532384
1871,249916.21240797514
1872,169245.38289966655
1873,214176.32345670744
1874,140729.71873638596
1875,216480.26073495066
1876,195441.9483202891
1877,217993.6756776429
1878,210997.4461551135
1879,130412.20007133103
1880,134667.68984106887
1881,237712.88653811143
1882,253408.3671187171
1883,193127.94961028575
1884,204748.47700162153
1885,267959.62932746095
1886,302095.2580594309
1887,218975.9685086222
1888,307684.65251078154
1889,173384.6403420787
1890,131302.26716763718
1891,137449.64555176604
1892,113607.76502050324
1893,127865.21909919869
1894,126975.30493490615
1895,144922.8753478782
1896,127212.39463633043
1897,117848.39928920378
1898,108814.74392559273
1899,128655.22669859545
1900,147997.54595357765
1901,161846.56181349698
1902,127523.22548649754
1903,213730.98054723925
1904,125613.3478707247
1905,185666.71637334407
1906,168767.43262393563
1907,198668.77785267908
1908,117179.75387114027
1909,139382.0119123146
1910,122111.87037011367
1911,208254.75240106782
1912,294743.62769596855
1913,149479.80281481222
1914,77609.79262817958
1915,295610.2466364388
1916,60150.97712499365
1917,271243.7532215203
1918,138033.6357824552
1919,160725.81397963763
1920,161360.33264617095
1921,445621.2088731959
1922,326445.6923730009
1923,215236.6636522094
1924,206355.52286954253
1925,217754.07251718492
1926,403997.17291141447
1927,134730.24512482583
1928,171555.30156413803
1929,123343.3415350807
1930,127685.22682466466
1931,143461.93918260772
1932,135506.96534501718
1933,165133.11265104264
1934,177142.9569728219
1935,177947.06962340482
1936,178805.82905836464
1937,186217.5531897847
1938,180442.032808267
1939,240743.6837799842
1940,190973.2247479403
1941,173106.1824620112
1942,185513.5690993826
1943,204456.65449028762
1944,312063.77103302843
1945,376555.6763877304
1946,151306.90478251947
1947,303111.88833796175
1948,199403.7057163173
1949,221064.89076727402
1950,179241.66878061483
1951,256636.63951734756
1952,210247.98033456138
1953,160570.7348989704
1954,205604.3643412927
1955,129320.03137599671
1956,318299.04790576315
1957,162018.74829846006
1958,317158.82632068085
1959,128622.09036872405
1960,118533.96828448573
1961,117584.76934508457
1962,98343.84225533211
1963,103384.60424497223
1964,109995.26097525256
1965,140472.90794395786
1966,158172.05367623872
1967,268889.98152955575
1968,406288.6066035387
1969,406091.55865438393
1970,455631.43237998325
1971,467528.3906889985
1972,382887.5168720805
1973,274101.57648725965
1974,312820.86789438594
1975,429302.7866221776
1976,267517.8659217467
1977,352757.28207863955
1978,376234.7831181421
1979,347030.38242842065
1980,196133.4650406398
1981,351355.16457603127
1982,231117.29985483494
1983,213949.4014517644
1984,172392.76796053324
1985,212116.6371800624
1986,211973.28066305877
1987,172941.32251777087
1988,170875.42382994923
1989,194952.8915545904
1990,217192.58484340992
1991,266077.4845962888
1992,212174.16653158964
1993,171369.34803749662
1994,248871.34511483466
1995,191082.37497884466
1996,254691.19705754175
1997,313264.9468761813
1998,354592.3702046183
1999,249103.5465405765
2000,305077.3503734275
2001,259620.72868556593
2002,237595.90489247625
2003,258111.74388566482
2004,270397.7838119008
2005,236899.25014361934
2006,231320.7542807812
2007,251898.49736292055
2008,216348.20591411207
2009,180894.84097171857
2010,197562.19803771618
2011,154205.3963399957
2012,181331.4259697325
2013,178217.58025253448
2014,180774.28526464652
2015,203570.05986088843
2016,186419.27784618785
2017,195990.37065030512
2018,116167.20535384971
2019,136808.97437644642
2020,118451.3738324406
2021,116136.85595711606
2022,180654.99316934694
2023,145048.94513588853
2024,235935.88373404855
2025,362789.85501923086
2026,168664.7390947421
2027,146620.70643466845
2028,160832.5315196264
2029,169087.1634329182
2030,277650.06899830786
2031,253989.77872972641
2032,268828.2647869454
2033,281075.55192085606
2034,164815.13203615247
2035,207518.90465981764
2036,197853.50411318854
2037,202849.87570515956
2038,275641.30124810425
2039,216253.44905173415
2040,357315.01120609423
2041,267756.8388941218
2042,198109.5752049497
2043,168510.6886599451
2044,180863.11774048657
2045,203508.49031271858
2046,142933.40677118045
2047,145082.6013864988
2048,141036.40879213135
2049,138408.73282306723
2050,182982.13166313342
2051,103176.46192907961
2052,134679.00766558506
2053,146264.54444777183
2054,79591.45993092081
2055,158077.85231158894
2056,129117.86405269241
2057,116693.23822028193
2058,221358.40702100846
2059,131567.68972211948
2060,167923.522333556
2061,181167.40643566856
2062,131974.68632599892
2063,105185.09377256762
2064,137871.550041791
2065,125568.80921234033
2066,165646.1527498736
2067,109075.78992130555
2068,143658.8785714689
2069,89573.5227073377
2070,107650.99909175352
2071,90934.86644554937
2072,134169.0193590936
2073,139818.91148087897
2074,193291.33273989506
2075,148729.31286084742
2076,133111.4808922709
2077,144114.62088688335
2078,123901.32582599549
2079,134239.24540944851
2080,117909.57810824874
2081,122674.7282321753
2082,123497.29953347746
2083,139535.09171686549
2084,109086.88132378367
2085,119025.55017638546
2086,154192.522510252
2087,126683.14143945364
2088,89245.97252633932
2089,70025.64636154128
2090,119429.09418849832
2091,112327.07766380344
2092,134546.86647585095
2093,124691.31123310525
2094,133554.3178113817
2095,154243.6280393483
2096,78318.45249953566
2097,81517.86449653706
2098,149171.89088927253
2099,67339.09906427033
2100,93275.80316167574
2101,129739.0702260411
2102,135279.35194453277
2103,99770.34807624362
2104,139033.77463960968
2105,109890.8921572513
2106,63916.797592571995
2107,235013.69531717655
2108,119952.62128424051
2109,120003.50638992095
2110,131735.43452503328
2111,156892.91621520976
2112,128871.57689905721
2113,120853.52572403847
2114,111321.95414487754
2115,156348.4209640866
2116,125853.65198186948
2117,147747.20278105084
2118,127151.06102868055
2119,102761.11865921688
2120,102077.3511835316
2121,82934.53434442474
2122,97441.50694364087
2123,91627.62071855667
2124,189261.86935052724
2125,131955.83064340398
2126,137862.68976324197
2127,139026.78606164653
2128,111032.76205964542
2129,103412.34628583032
2130,143983.1600944287
2131,168797.2385668474
2132,120114.79971479329
2133,122660.42826056121
2134,124512.6295626237
2135,108130.60314460429
2136,63840.838786641914
2137,125622.54961584571
2138,134968.0643363333
2139,154574.5932373125
2140,136854.0775095391
2141,142143.620750618
2142,125114.71741729633
2143,144816.21399284317
2144,127404.30354287018
2145,136239.37346357133
2146,165385.8497312623
2147,144730.35707481313
2148,128958.4191337062
2149,141231.89277441305
2150,202035.91615324025
2151,130685.2051628078
2152,185067.27868878262
2153,170859.6294683724
2154,108407.2056467869
2155,137133.02360744943
2156,236823.32631491582
2157,231854.9996479651
2158,246337.8594082782
2159,214292.5776861381
2160,177088.27596568223
2161,248346.21631698948
2162,424578.04257517937
2163,347690.1839573956
2164,248315.0417657825
2165,170715.50418368087
2166,147323.06473780816
2167,223430.7674518256
2168,196550.905871417
2169,196502.53729860458
2170,219216.2265742742
2171,148646.0278736601
2172,143298.4982053926
2173,171171.37455833936
2174,238175.94355624352
2175,322253.8714110702
2176,305220.6609748946
2177,243721.61488215192
2178,211037.07786833012
2179,136842.16027539177
2180,224201.3763110962
2181,189960.46798273726
2182,231973.20767709284
2183,188033.8589069493
2184,131427.55376811977
2185,123230.04888829423
2186,146767.42615590207
2187,148736.1915302569
2188,160474.54940593138
2189,215957.52374363196
2190,78798.55645628193
2191,82767.05598337737
2192,95157.02734694428
2193,100569.92981953897
2194,104074.75412624884
2195,109363.89310127734
2196,99103.36974048837
2197,121129.65239783426
2198,162562.27164429543
2199,181477.15994700213
2200,128588.70670638746
2201,138238.8050704829
2202,204567.19138126198
2203,131770.2401665823
2204,168676.71392796945
2205,93121.38306588799
2206,133902.9641059837
2207,202867.77652756506
2208,252707.8604544788
2209,205438.41600614908
2210,126238.51456650806
2211,126835.130109678
2212,111076.8431063676
2213,96653.40927053941
2214,126628.78548779638
2215,101449.42974429326
2216,155100.1613885074
2217,105123.33762444882
2218,76594.35967416897
2219,79855.7002263535
2220,70745.29659139727
2221,295610.2466364388
2222,235788.2193424017
2223,271451.7055256802
2224,213494.32520765855
2225,124300.97931460294
2226,199530.25990625436
2227,187011.30167263633
2228,259652.82040342918
2229,239222.02205385853
2230,153849.6687367563
2231,217899.92360089443
2232,181487.04222416185
2233,165889.68954795835
2234,247446.67755259242
2235,210117.1480015341
2236,289326.53837851394
2237,363667.41257082846
2238,208991.39890002928
2239,124573.58953618856
2240,160595.21413564569
2241,160402.49771093295
2242,126584.64633974776
2243,132614.88872400462
2244,104434.4423137445
2245,110285.99821854106
2246,147703.07746449497
2247,107057.7336825962
2248,125409.87877999854
2249,125181.37026193454
2250,136447.7133989157
2251,108174.51807743248
2252,178585.10146276848
2253,156976.3629567401
2254,182730.91689928272
2255,188813.14484517407
2256,193044.4813906991
2257,204817.6442269697
2258,170268.40832130203
2259,170960.2492276023
2260,165434.92634210165
2261,193400.8587669064
2262,216292.62609152115
2263,328663.1136711875
2264,446817.53481243254
2265,185824.08543402885
2266,275813.38652171305
2267,363479.0520437893
2268,372365.5685826217
2269,149057.6751126692
2270,189006.46650842723
2271,221759.96819218426
2272,202665.19054646202
2273,154920.30341225915
2274,168995.5422684988
2275,174184.49860375913
2276,176327.00787876657
2277,182805.36610593533
2278,151348.39255694143
2279,119069.96536748462
2280,131611.19690684957
2281,159895.6871792725
2282,193068.87813558642
2283,104189.48826102527
2284,104909.41262865209
2285,161235.5504772707
2286,125925.65005346439
2287,342771.22057008196
2288,269338.1568615946
2289,387229.609881666
2290,451850.6394110305
2291,311408.09162915696
2292,437579.9041703036
2293,464089.96072113886
2294,422917.23895230086
2295,440113.8995966826
2296,264509.61922814243
2297,290021.79471444944
2298,324495.42980362225
2299,395097.9140844001
2300,333202.0593350707
2301,260724.49552869026
2302,242910.50670027605
2303,251604.8843790975
2304,244248.96472061554
2305,178246.90234500458
2306,178246.90234500458
2307,183651.40471153517
2308,224168.79722680655
2309,273660.6089246538
2310,213949.4014517644
2311,201431.31407360602
2312,177214.2510388713
2313,176793.57774249648
2314,185682.80072784598
2315,174671.29453759978
2316,187364.36128860383
2317,179187.17575265362
2318,169595.43306074105
2319,175576.77020027142
2320,206040.13475623744
2321,243304.10453886795
2322,175629.9296498086
2323,184019.03024505073
2324,173283.48465731024
2325,203982.29160165426
2326,169390.31932864457
2327,217192.58484340992
2328,226762.84551888492
2329,182858.82767774805
2330,169424.3119207592
2331,353940.3084799309
2332,400785.3273405291
2333,333206.1913301844
2334,254255.17745385368
2335,254155.985216438
2336,330138.6650833024
2337,208181.9175086389
2338,284980.48024446284
2339,232025.22177166215
2340,401265.2904888938
2341,212780.84200653026
2342,235000.5820595881
2343,217020.97019523097
2344,238739.46409242967
2345,243766.87164077503
2346,214113.91332350523
2347,190310.04582843278
2348,230048.81455701395
2349,164735.6431304773
2350,273108.94621192274
2351,237486.7356211066
2352,252567.69621163848
2353,226947.08529068306
2354,130580.93983789718
2355,158386.48966637847
2356,155514.9080186792
2357,196022.50471494131
2358,187986.66800224473
2359,119993.19210068308
2360,115470.73512822576
2361,143298.76187311605
2362,272650.1310526575
2363,133159.3015483124
2364,168148.3658193434
2365,220771.26618494865
2366,200364.39357044207
2367,223506.85924200242
2368,211860.53168526123
2369,218678.78902258753
2370,170632.61183051002
2371,163592.62018832465
2372,186190.59866242143
2373,268502.6671614409
2374,305782.2163080292
2375,252617.30098901663
2376,286618.09100268205
2377,364974.2149021046
2378,135767.44826511602
2379,196508.32928523148
2380,142368.22947269116
2381,156640.40132537778
2382,191283.23748674462
2383,196484.45017697065
2384,241207.4662709647
2385,159983.58600130878
2386,134987.13859407714
2387,134032.9439573158
2388,106927.24870638794
2389,131944.0166570346
2390,147053.89695781693
2391,141037.3555656638
2392,118172.4935194607
2393,172281.27523053292
2394,138084.12938664164
2395,213717.98214899524
2396,128733.73479500643
2397,225030.05481713387
2398,136460.70682498932
2399,59128.02743352607
2400,53801.235151472785
2401,117115.46197207803
2402,138319.59607076072
2403,137390.50470625702
2404,146016.84882255696
2405,152799.51564526345
2406,137576.0921083928
2407,127980.68977457753
2408,141295.2881655655
2409,121925.14694688034
2410,173369.42413879375
2411,122679.98729717774
2412,159135.2894533617
2413,130308.60525158653
2414,135639.83542724312
2415,137550.1020464601
2416,127584.26961899233
2417,131311.8702523456
2418,129802.59875428362
2419,122747.84852296418
2420,122857.77523316967
2421,146472.37641724682
2422,120847.56499994328
2423,133550.83237957355
2424,159032.07134620284
2425,198796.26495441856
2426,145104.1548459693
2427,127956.85064678623
2428,181133.22723346273
2429,119730.17733669687
2430,132926.62137715222
2431,112627.97856216408
2432,140622.13389490364
2433,142758.94186316442
2434,137383.9182641964
2435,148012.07176174026
2436,99062.14382752348
2437,108414.51336294156
2438,123628.10562068921
2439,111671.05071755209
2440,120772.86393074098
2441,115700.8265017964
2442,96785.1755789836
2443,124153.77534970794
2444,130132.26133892174
2445,80579.15778098337
2446,131910.62228290807
2447,188157.08412695365
2448,141266.54541788343
2449,93560.42033853236
2450,148291.63236655426
2451,126039.66203311003
2452,214883.29615294538
2453,96943.98869537163
2454,132778.97733839884
2455,128644.97246199592
2456,132735.28499205614
2457,127942.76125611489
2458,118335.20429743173
2459,101737.33207900249
2460,135638.17793895042
2461,107173.12715691097
2462,130409.26973907855
2463,119925.02364385813
2464,172764.39988756148
2465,119876.15236463443
2466,103486.91563766476
2467,157058.25750370845
2468,66461.63767770778
2469,63597.094212977274
2470,195212.65606058383
2471,228637.20920934225
2472,162978.05461431298
2473,129049.25997970033
2474,81430.43675734094
2475,239658.35162547143
2476,118134.97487943766
2477,122798.0330003926
2478,166119.9946651225
2479,103172.01589523647
2480,156638.9392623527
2481,117795.65904346948
2482,124770.83183974464
2483,110402.08339222401
2484,119656.95888801312
2485,125817.52611301221
2486,157082.77248027723
2487,178535.58396619826
2488,168695.98959529406
2489,147848.44350652464
2490,165619.68825857583
2491,98073.05145082898
2492,174724.7812568036
2493,155481.2666903385
2494,167617.30335127446
2495,99866.57348648825
2496,244670.09970907692
2497,144033.5351841935
2498,113573.56786654418
2499,102588.94967067776
2500,125662.39189833883
2501,142364.95666114194
2502,151873.51275348946
2503,90834.26315355221
2504,208081.1542916464
2505,228045.7425292876
2506,259036.1815247741
2507,321925.9468477144
2508,259036.1815247741
2509,212387.016093938
2510,229784.66246018317
2511,182728.75469532335
2512,207580.84972983954
2513,209011.6000676045
2514,229185.84647089857
2515,149997.97648236575
2516,162065.06529363486
2517,140424.79314376664
2518,154290.56070121814
2519,215025.06454352773
2520,211710.2123779188
2521,191674.81338234493
2522,221380.73543107588
2523,124894.30675021492
2524,136293.07749526988
2525,145509.73120192587
2526,130342.65223588179
2527,103842.76939931992
2528,130877.80469543343
2529,130434.54242039633
2530,126309.10385594126
2531,249449.45227964225
2532,222671.5019098123
2533,196100.13151842824
2534,226500.88551848143
2535,312183.1297339915
2536,237143.5498073797
2537,231351.87584100507
2538,176375.25542290843
2539,191805.8833181766
2540,167610.16651074338
2541,182417.29767164643
2542,158783.57216515165
2543,126600.05299959001
2544,137352.15559642302
2545,138173.76060370367
2546,133417.35914709323
2547,141946.1373318558
2548,140839.11299149436
2549,167404.6376379218
2550,282999.029032621
2551,137449.64555176604
2552,138629.22914428535
2553,66419.47169514344
2554,105596.99823790908
2555,116522.6006395491
2556,110463.87128824725
2557,123585.32336180455
2558,154896.0263439525
2559,134095.8837773719
2560,133175.82132319297
2561,149814.2229649962
2562,123239.4117419873
2563,141451.0115767533
2564,185854.6673287696
2565,139010.24455302404
2566,138861.33031777947
2567,121956.2240182084
2568,177877.3494613421
2569,186704.65395403386
2570,126364.33562878185
2571,179503.04118984158
2572,188690.9357639584
2573,205055.1699465229
2574,266468.4962905242
2575,126671.26222679041
2576,123962.57006640095
2577,151255.50511464375
2578,94841.43672526264
2579,65154.96788251092
2580,128050.70727256213
2581,126517.24808413598
2582,113507.7807484523
2583,272498.5009119258
2584,160159.36423853246
2585,183386.15300142454
2586,225865.59051186714
2587,211063.1702730119
2588,161091.4173591414
2589,144959.347211567
2590,206764.4493250095
2591,209374.97866213927
2592,210938.44243901127
2593,250397.59776082402
2594,172814.4525632316
2595,208527.8805686001
2596,338377.2329091111
2597,178153.77690726757
2598,257756.4546384542
2599,331741.12018466886
2600,227420.43242232123
2601,148392.27495623383
2602,83834.22693998534
2603,91339.50579331817
2604,82934.1364531366
2605,73656.42700624185
2606,136587.68606815027
2607,174948.0065679573
2608,201248.13366433285
2609,164161.21209922092
2610,107309.13985597822
2611,135243.25570222494
2612,152381.95847261843
2613,131242.3140598177
2614,125686.06053905048
2615,142703.60981429677
2616,144365.24977264492
2617,187411.9394613183
2618,218478.2777174847
2619,205527.24752163165
2620,182794.3322726867
2621,185613.69199643095
2622,186875.08005189814
2623,250259.50144732863
2624,284122.9507939703
2625,322939.68490215036
2626,165823.59723277038
2627,181670.13426678488
2628,424332.9995479119
2629,553020.9402913224
2630,357019.4286913988
2631,452753.35767046
2632,416636.10523169837
2633,312659.1812252257
2634,397268.77380869177
2635,149937.231331673
2636,184757.46892051995
2637,176359.91309629686
2638,263393.7553898223
2639,184871.33288900336
2640,147743.4213924409
2641,101434.20993778497
2642,187533.75288147718
2643,101695.05860400024
2644,128959.71869902051
2645,102612.61014307868
2646,96333.39007882166
2647,103132.39061163794
2648,141632.54969232704
2649,146975.61839589407
2650,155546.5365508385
2651,137280.19571916436
2652,429682.3892286581
2653,251060.5451232866
2654,232608.7608221346
2655,392000.9254863012
2656,326376.40082989994
2657,325582.1060469919
2658,268509.6868592874
2659,307240.26586492965
2660,337597.26050862344
2661,344672.92459824827
2662,346040.91021956253
2663,275846.65609949443
2664,263967.846591432
2665,327449.86364582507
2666,281369.0579548905
2667,168446.89767702954
2668,185204.02856821587
2669,163016.39811372515
2670,286520.3101428349
2671,184721.93548837537
2672,187876.11922341603
2673,208574.76407367786
2674,208574.76407367786
2675,166935.80582668158
2676,184784.24973675536
2677,195670.773818217
2678,256484.7733872962
2679,284509.09391998156
2680,281592.5770895103
2681,404566.29491494806
2682,353800.2731379882
2683,528612.6134701397
2684,318947.87427893234
2685,372057.7317905688
2686,246285.7636112471
2687,316764.2792781063
2688,224394.1889761377
2689,211531.3099455239
2690,491690.7457659904
2691,176668.49133821932
2692,129272.87336873333
2693,189085.48383583996
2694,135535.610949187
2695,195635.30239335154
2696,186614.1998984459
2697,182502.77652299782
2698,194099.5768014625
2699,164569.73757428362
2700,143985.86489815553
2701,149246.40880481483
2702,104207.31264636481
2703,134997.51041178394
2704,146828.29258674805
2705,119399.20570245816
2706,116198.23401717586
2707,127107.13447497523
2708,137489.37722635377
2709,112538.86877401869
2710,126276.62666011055
2711,274198.50704938715
2712,371800.98529479885
2713,167861.1044824541
2714,155338.0418691445
2715,157701.35275184427
2716,152106.63714329636
2717,190556.0202604984
2718,226918.6133999412
2719,155889.5106010239
2720,181890.34294922926
2721,134825.3046309201
2722,152337.54558939344
2723,151557.788599996
2724,127199.94835101409
2725,134090.59590630836
2726,144717.3526353618
2727,179622.7627201252
2728,161828.69859547215
2729,148426.79429332406
2730,144442.2761176083
2731,133418.9705823943
2732,117982.61408775332
2733,161930.7192012376
2734,153936.74931862758
